"","clean_name","incent_prop","Alea_cat","cur_munilevel_rate","av","eav","final_tax_to_dist","final_tax_to_tif","current_taxable_eav","pins_in_muni","all_exemptions","abatements","new_av","new_TEAV_noIncents","new_TEAV_noExemps","forgone_EAV_incent","forgone_TIF_EAV","munilevy","muni_exemptions","muni_abatements","muni_forgoneTIF","muni_forgone_EAV_incent","muni_current_TEAV","muni_TEAV_noExe","muni_TEAV_noInc","muni_TEAV_max","muni_TEAV_neither","muni_rate_noExe","muni_rate_noInc","muni_rate_neither","muni_rate_noTIFs","muni_rate_lowest","change_noExe","change_noInc","change_neither","change_max"
"404","Niles","Non-Incentive","Industrial",9.3046869022869,79271744,238029266,18265823.7,1715077.07,218803908.869566,2,0,0,79271744,218803908.869566,218803908.869566,0,184323.995854011,124183334.83,151992389,0,493194.105099024,47799063.2414594,1350254225.78801,1502246614.78801,1398053289.02947,1550538872.13457,1550045678.02947,8.26650788276359,8.88258951246474,8.01159195436556,9.19367551631727,8.00904363391042,1.03817901952332,0.422097389822165,1.29309494792135,1.29564326837649
"405","Niles","Non-Incentive","Land",9.3046869022869,1018204,3057364,262572.41,6306.55,3000765.75877996,2,0,0,1018204,3000765.75877996,3000765.75877996,0,677.782075445223,124183334.83,151992389,0,493194.105099024,47799063.2414594,1350254225.78801,1502246614.78801,1398053289.02947,1550538872.13457,1550045678.02947,8.26650788276359,8.88258951246474,8.01159195436556,9.19367551631727,8.00904363391042,1.03817901952332,0.422097389822165,1.29309494792135,1.29564326837649
"406","Niles","Non-Incentive","Non-Incentive",9.3046869022869,261297003,784596683,59503454.72,49861.82,632261180.135474,23,148576689,0,261297003,632261180.135474,780837869.135474,0,5358.7853652276,124183334.83,151992389,0,493194.105099024,47799063.2414594,1350254225.78801,1502246614.78801,1398053289.02947,1550538872.13457,1550045678.02947,8.26650788276359,8.88258951246474,8.01159195436556,9.19367551631727,8.00904363391042,1.03817901952332,0.422097389822165,1.29309494792135,1.29564326837649
"407","Norridge","Non-Incentive","Commercial",8.62854218106996,52308225,157065905,13740282.19,0,157262717.077597,12,0,0,52308225,157262717.077597,157262717.077597,0,0,44264197.37,81558585,0,0,0,511329048.054102,592887633.054102,511329048.054102,592887633.054102,592887633.054102,7.46586619491199,8.65669524124446,7.46586619491199,8.65669524124446,7.46586619491199,1.16267598615797,-0.0281530601744979,1.16267598615797,1.16267598615797
"408","Norridge","Non-Incentive","Industrial",8.62854218106996,2859875,8587347,761132.85,0,8544263.39510305,2,0,0,2859875,8544263.39510305,8544263.39510305,0,0,44264197.37,81558585,0,0,0,511329048.054102,592887633.054102,511329048.054102,592887633.054102,592887633.054102,7.46586619491199,8.65669524124446,7.46586619491199,8.65669524124446,7.46586619491199,1.16267598615797,-0.0281530601744979,1.16267598615797,1.16267598615797
"409","Norridge","Non-Incentive","Land",8.62854218106996,412517,1238665,105854.07,0,1226573.02763208,1,0,0,412517,1226573.02763208,1226573.02763208,0,0,44264197.37,81558585,0,0,0,511329048.054102,592887633.054102,511329048.054102,592887633.054102,592887633.054102,7.46586619491199,8.65669524124446,7.46586619491199,8.65669524124446,7.46586619491199,1.16267598615797,-0.0281530601744979,1.16267598615797,1.16267598615797
"410","Norridge","Non-Incentive","Non-Incentive",8.62854218106996,141827032,425864046,29656928.26,0,344295494.55377,22,81558585,0,141827032,344295494.55377,425854079.55377,0,0,44264197.37,81558585,0,0,0,511329048.054102,592887633.054102,511329048.054102,592887633.054102,592887633.054102,7.46586619491199,8.65669524124446,7.46586619491199,8.65669524124446,7.46586619491199,1.16267598615797,-0.0281530601744979,1.16267598615797,1.16267598615797
"411","North Lake","Incentive","Commercial",13.5810682730924,178754,536743,71880.63,0,536743.055555556,2,0,0,446885,1341857.63888889,536743.055555556,805114.583333333,0,56252418.7,39651754,0,0,222165771.999168,415877523.814462,455529277.814462,638043295.81363,677695049.81363,677695049.81363,12.3488042239322,8.81639523040002,8.30055033092978,13.5261983345597,8.30055033092978,1.2322640491602,4.76467304269235,5.28051794216259,5.28051794216259
"412","North Lake","Incentive","Industrial",13.5810682730924,49086331,147391525,19961360.77,0,147573771.610557,2,0,0,122715827.5,368934429.026392,147573771.610557,221360657.415835,0,56252418.7,39651754,0,0,222165771.999168,415877523.814462,455529277.814462,638043295.81363,677695049.81363,677695049.81363,12.3488042239322,8.81639523040002,8.30055033092978,13.5261983345597,8.30055033092978,1.2322640491602,4.76467304269235,5.28051794216259,5.28051794216259
"413","North Lake","Non-Incentive","Commercial",13.5810682730924,27315529,82020340,10969776.7,0,81082061.0757457,10,480000,0,27315529,81082061.0757457,81562061.0757457,0,0,56252418.7,39651754,0,0,222165771.999168,415877523.814462,455529277.814462,638043295.81363,677695049.81363,677695049.81363,12.3488042239322,8.81639523040002,8.30055033092978,13.5261983345597,8.30055033092978,1.2322640491602,4.76467304269235,5.28051794216259,5.28051794216259
"414","North Lake","Non-Incentive","Industrial",13.5810682730924,21829017,65545989,8872395.69,0,66276507.2306789,2,0,0,21829017,66276507.2306789,66276507.2306789,0,0,56252418.7,39651754,0,0,222165771.999168,415877523.814462,455529277.814462,638043295.81363,677695049.81363,677695049.81363,12.3488042239322,8.81639523040002,8.30055033092978,13.5261983345597,8.30055033092978,1.2322640491602,4.76467304269235,5.28051794216259,5.28051794216259
"415","North Lake","Non-Incentive","Land",13.5810682730924,402937,1209899,162462.94,0,1205828.14957017,2,0,0,402937,1205828.14957017,1205828.14957017,0,0,56252418.7,39651754,0,0,222165771.999168,415877523.814462,455529277.814462,638043295.81363,677695049.81363,677695049.81363,12.3488042239322,8.81639523040002,8.30055033092978,13.5261983345597,8.30055033092978,1.2322640491602,4.76467304269235,5.28051794216259,5.28051794216259
"416","North Lake","Non-Incentive","Non-Incentive",13.5810682730924,52744813,158376779,16214541.97,0,119202612.692355,21,39171754,0,52744813,119202612.692355,158374366.692355,0,0,56252418.7,39651754,0,0,222165771.999168,415877523.814462,455529277.814462,638043295.81363,677695049.81363,677695049.81363,12.3488042239322,8.81639523040002,8.30055033092978,13.5261983345597,8.30055033092978,1.2322640491602,4.76467304269235,5.28051794216259,5.28051794216259
"417","North Riverside","Non-Incentive","Commercial",9.98606468023256,41299160,124008989,12786479.85,0,124421848.286724,12,0,0,41299160,124421848.286724,124421848.286724,0,0,26167676.75,30262942,0,0,0,258813454.910205,289076396.910205,258813454.910205,289076396.910205,289076396.910205,9.05216649636339,10.1106322926986,9.05216649636339,10.1106322926986,9.05216649636339,0.933898183869173,-0.124567612466004,0.933898183869173,0.933898183869173
"418","North Riverside","Non-Incentive","Land",9.98606468023256,82648,248167,25625.6,0,260738.087728045,1,0,0,82648,260738.087728045,260738.087728045,0,0,26167676.75,30262942,0,0,0,258813454.910205,289076396.910205,258813454.910205,289076396.910205,289076396.910205,9.05216649636339,10.1106322926986,9.05216649636339,10.1106322926986,9.05216649636339,0.933898183869173,-0.124567612466004,0.933898183869173,0.933898183869173
"419","North Riverside","Non-Incentive","Non-Incentive",9.98606468023256,54759296,164425748,13355571.3,0,134130868.535753,25,30262942,0,54759296,134130868.535753,164393810.535753,0,0,26167676.75,30262942,0,0,0,258813454.910205,289076396.910205,258813454.910205,289076396.910205,289076396.910205,9.05216649636339,10.1106322926986,9.05216649636339,10.1106322926986,9.05216649636339,0.933898183869173,-0.124567612466004,0.933898183869173,0.933898183869173
"420","Northbrook","Incentive","Industrial",8.48304279057557,6131463,18410943,1548709.46,0,18222523.0986454,1,0,0,15328657.5,45556307.7466135,18222523.0986454,27333784.6479681,0,224429595.3,160631501,0,133200.353681504,27333784.6479681,2653197857.77456,2813829358.77456,2680531642.42253,2841296343.77621,2841163143.42253,7.97594902477456,8.37257772854238,7.89921535549862,8.45840908591032,7.89884503922328,0.507093765801015,0.110465062033196,0.583827435076949,0.584197751352288
"421","Northbrook","Non-Incentive","Commercial",8.48304279057557,210204711,631181684,51946359.4,1129944.3,618683462.247488,18,0,0,210204711,618683462.247488,618683462.247488,0,133200.353681504,224429595.3,160631501,0,133200.353681504,27333784.6479681,2653197857.77456,2813829358.77456,2680531642.42253,2841296343.77621,2841163143.42253,7.97594902477456,8.37257772854238,7.89921535549862,8.45840908591032,7.89884503922328,0.507093765801015,0.110465062033196,0.583827435076949,0.584197751352288
"422","Northbrook","Non-Incentive","Industrial",8.48304279057557,84580850,253970929,21522622.49,0,253564808.545186,5,0,0,84580850,253564808.545186,253564808.545186,0,0,224429595.3,160631501,0,133200.353681504,27333784.6479681,2653197857.77456,2813829358.77456,2680531642.42253,2841296343.77621,2841163143.42253,7.97594902477456,8.37257772854238,7.89921535549862,8.45840908591032,7.89884503922328,0.507093765801015,0.110465062033196,0.583827435076949,0.584197751352288
"423","Northbrook","Non-Incentive","Land",8.48304279057557,3852313,11567338,977336.64,0,11531765.9296337,2,0,0,3852313,11531765.9296337,11531765.9296337,0,0,224429595.3,160631501,0,133200.353681504,27333784.6479681,2653197857.77456,2813829358.77456,2680531642.42253,2841296343.77621,2841163143.42253,7.97594902477456,8.37257772854238,7.89921535549862,8.45840908591032,7.89884503922328,0.507093765801015,0.110465062033196,0.583827435076949,0.584197751352288
"424","Northbrook","Non-Incentive","Non-Incentive",8.48304279057557,637660625,1914703596,148434567.31,0,1751195297.95361,25,160631501,0,637660625,1751195297.95361,1911826798.95361,0,0,224429595.3,160631501,0,133200.353681504,27333784.6479681,2653197857.77456,2813829358.77456,2680531642.42253,2841296343.77621,2841163143.42253,7.97594902477456,8.37257772854238,7.89921535549862,8.45840908591032,7.89884503922328,0.507093765801015,0.110465062033196,0.583827435076949,0.584197751352288
"425","Northfield","Non-Incentive","Commercial",8.15483415233415,49357130,148204656,12005718.3,0,147910935.78976,14,0,0,49357130,147910935.78976,147910935.78976,0,0,46112951.14,26088689,0,0,0,567070998.029907,593159687.029907,567070998.029907,593159687.029907,593159687.029907,7.77412088992404,8.13177737888265,7.77412088992404,8.13177737888265,7.77412088992404,0.380713262410115,0.0230567734515041,0.380713262410115,0.380713262410115
"426","Northfield","Non-Incentive","Industrial",8.15483415233415,2975194,8933615,730386.59,0,8927440.37972018,3,0,0,2975194,8927440.37972018,8927440.37972018,0,0,46112951.14,26088689,0,0,0,567070998.029907,593159687.029907,567070998.029907,593159687.029907,593159687.029907,7.77412088992404,8.13177737888265,7.77412088992404,8.13177737888265,7.77412088992404,0.380713262410115,0.0230567734515041,0.380713262410115,0.380713262410115
"427","Northfield","Non-Incentive","Land",8.15483415233415,1697424,5096854,411660.9,0,5070799.73114495,2,0,0,1697424,5070799.73114495,5070799.73114495,0,0,46112951.14,26088689,0,0,0,567070998.029907,593159687.029907,567070998.029907,593159687.029907,593159687.029907,7.77412088992404,8.13177737888265,7.77412088992404,8.13177737888265,7.77412088992404,0.380713262410115,0.0230567734515041,0.380713262410115,0.380713262410115
"428","Northfield","Non-Incentive","Non-Incentive",8.15483415233415,143719796,431547475,32965185.35,0,405161822.129282,20,26088689,0,143719796,405161822.129282,431250511.129282,0,0,46112951.14,26088689,0,0,0,567070998.029907,593159687.029907,567070998.029907,593159687.029907,593159687.029907,7.77412088992404,8.13177737888265,7.77412088992404,8.13177737888265,7.77412088992404,0.380713262410115,0.0230567734515041,0.380713262410115,0.380713262410115
"429","Oak Brook","Non-Incentive","Land",6.4740625,6733,20217,1344.29,0,20341.0629846794,1,0,0,6733,20341.0629846794,20341.0629846794,0,0,56975.29,66000,0,0,0,899380.223680126,965380.223680126,899380.223680126,965380.223680126,965380.223680126,5.90184971707878,6.33495028019027,5.90184971707878,6.33495028019027,5.90184971707878,0.572212782921218,0.139112219809729,0.572212782921218,0.572212782921218
"430","Oak Brook","Non-Incentive","Non-Incentive",6.4740625,314660,944829,55631,0,879039.160695446,5,66000,0,314660,879039.160695446,945039.160695446,0,0,56975.29,66000,0,0,0,899380.223680126,965380.223680126,899380.223680126,965380.223680126,965380.223680126,5.90184971707878,6.33495028019027,5.90184971707878,6.33495028019027,5.90184971707878,0.572212782921218,0.139112219809729,0.572212782921218,0.572212782921218
"431","Oak Forest","Incentive","Commercial",14.3375956469832,2047115,6146871,878002.6,63627.04,5718634.62817412,8,0,0,5117787.5,14296586.5704353,5718634.62817412,8577951.94226119,4437.77614926586,68137329.34,108682274,0,114158.296851146,14052879.8513172,472509879.939633,581192153.939633,486562759.79095,595359192.087801,595245033.79095,11.723718029937,14.0038110128434,11.4469378948115,14.4168141752254,11.4447429796215,2.61387761704619,0.333784634139766,2.89065775217166,2.89285266736168
"432","Oak Forest","Incentive","Industrial",14.3375956469832,1234844,3707866,588299.95,7438.16,3649951.93937068,5,0,0,3087110,9124879.8484267,3649951.93937068,5474927.90905602,518.787123248596,68137329.34,108682274,0,114158.296851146,14052879.8513172,472509879.939633,581192153.939633,486562759.79095,595359192.087801,595245033.79095,11.723718029937,14.0038110128434,11.4469378948115,14.4168141752254,11.4447429796215,2.61387761704619,0.333784634139766,2.89065775217166,2.89285266736168
"433","Oak Forest","Non-Incentive","Commercial",14.3375956469832,23175007,69587589,9262779.2,820646.58,63768692.6102785,14,10000,0,23175007,63768692.6102785,63778692.6102785,0,57237.3918337329,68137329.34,108682274,0,114158.296851146,14052879.8513172,472509879.939633,581192153.939633,486562759.79095,595359192.087801,595245033.79095,11.723718029937,14.0038110128434,11.4469378948115,14.4168141752254,11.4447429796215,2.61387761704619,0.333784634139766,2.89065775217166,2.89285266736168
"434","Oak Forest","Non-Incentive","Industrial",14.3375956469832,3170967,9521461,1465860.31,51369.17,9300522.9232091,2,0,0,3170967,9300522.9232091,9300522.9232091,0,3582.8301526141,68137329.34,108682274,0,114158.296851146,14052879.8513172,472509879.939633,581192153.939633,486562759.79095,595359192.087801,595245033.79095,11.723718029937,14.0038110128434,11.4469378948115,14.4168141752254,11.4447429796215,2.61387761704619,0.333784634139766,2.89065775217166,2.89285266736168
"435","Oak Forest","Non-Incentive","Land",14.3375956469832,1065799,3200263,424830.75,52172.88,2872856.77309886,2,0,0,1065799,2872856.77309886,2872856.77309886,0,3638.88627386265,68137329.34,108682274,0,114158.296851146,14052879.8513172,472509879.939633,581192153.939633,486562759.79095,595359192.087801,595245033.79095,11.723718029937,14.0038110128434,11.4469378948115,14.4168141752254,11.4447429796215,2.61387761704619,0.333784634139766,2.89065775217166,2.89285266736168
"436","Oak Forest","Non-Incentive","Non-Incentive",14.3375956469832,167192193,501951906,55517556.53,641501.67,387199221.065502,29,108672274,0,167192193,387199221.065502,495871495.065502,0,44742.6253184215,68137329.34,108682274,0,114158.296851146,14052879.8513172,472509879.939633,581192153.939633,486562759.79095,595359192.087801,595245033.79095,11.723718029937,14.0038110128434,11.4469378948115,14.4168141752254,11.4447429796215,2.61387761704619,0.333784634139766,2.89065775217166,2.89285266736168
"437","Oak Lawn","Incentive","Commercial",12.0649680408117,1774121,5327154,654049.68,0,5389927.04098451,1,0,0,4435302.5,13474817.6024613,5389927.04098451,8084890.56147676,0,147203490.06,252376364,0,292094.472034996,9016349.95521967,1219398787.26622,1471775151.26622,1228415137.22144,1481083595.69347,1480791501.22144,10.0017648710373,11.9832038534596,9.94086540465545,12.0689178105695,9.93890489963036,2.06320316977448,0.0817641873521602,2.12410263615628,2.12606314118137
"438","Oak Lawn","Incentive","Industrial",12.0649680408117,206805,620973,76615.64,0,620972.929161939,1,0,0,517012.5,1552432.32290485,620972.929161939,931459.393742908,0,147203490.06,252376364,0,292094.472034996,9016349.95521967,1219398787.26622,1471775151.26622,1228415137.22144,1481083595.69347,1480791501.22144,10.0017648710373,11.9832038534596,9.94086540465545,12.0689178105695,9.93890489963036,2.06320316977448,0.0817641873521602,2.12410263615628,2.12606314118137
"439","Oak Lawn","Non-Incentive","Commercial",12.0649680408117,111598631,335097211,37760682.66,2666214.75,313833334.897828,17,0,0,111598631,313833334.897828,313833334.897828,0,220988.132001767,147203490.06,252376364,0,292094.472034996,9016349.95521967,1219398787.26622,1471775151.26622,1228415137.22144,1481083595.69347,1480791501.22144,10.0017648710373,11.9832038534596,9.94086540465545,12.0689178105695,9.93890489963036,2.06320316977448,0.0817641873521602,2.12410263615628,2.12606314118137
